text,label
มึงโง่ มาก,1
โคตร เหี้ย เลย,1
ดีใจที่ได้เจอ,0
วันนี้ ดูแลตัวเองด้วย,0
รู้สึกว่า ดีใจที่ได้เจอ,0
ทำไม ไอสัส แบบนี้,1
ไอ้หมา ชิบหาย,1
แม่ง ไอ้เวร,1
ทำไม หมาเอ้ย แบบนี้,1
สวัสดีครับ นะ,0
แม่ง ไอ้ควาย,1
ไอ้บ้า ว่ะ,1
เวรเอ้ย มาก,1
ส้นตีน ชิบหาย,1
หวังว่า ทำงานเสร็จหรือยัง,0
สัส มาก,1
ทำไม ไอ้หมา แบบนี้,1
รู้สึกว่า คิดถึงนะ,0
คิดว่า ไปกินข้าวกันไหม,0
แม่ง เหี้ย,1
หมาเอ้ย ชิบหาย,1
ไอ้เวร ชิบหาย,1
ไอ้บัดซบ จริงๆ,1
เลิกทำตัว ไอ้เหี้ย ได้แล้ว,1
ทำไม ไอ้หมา แบบนี้,1
เป็นกำลังใจให้ มากเลย,0
รู้สึกว่า ดูแลตัวเองด้วย,0
วันนี้เรียนเป็นไงบ้าง นะ,0
สวัสดีครับ มากเลย,0
เหี้ย จริงๆ,1
นี่มัน ไอ้เหี้ย ชัดๆ,1
หวังว่า สู้ๆนะ,0
มึงนี่ เหี้ย,1
เพื่อนบอกว่า วันนี้อากาศดี,0
วันนี้ คิดถึงนะ,0
เพื่อนบอกว่า เป็นกำลังใจให้,0
เพื่อนบอกว่า ขอให้โชคดี,0
ไอ้เหี้ย จริงๆ,1
ห่วยแตก ว่ะ,1
รู้สึกว่า ดีใจที่ได้เจอ,0
คิดว่า เกมนี้สนุกมาก,0
ไอ้หมา จริงๆ,1
หวังว่า ดีใจที่ได้เจอ,0
แม่ง บัดซบ,1
วันนี้ พักผ่อนเยอะๆนะ,0
ไอสัส ว่ะ,1
เป็นกำลังใจให้,0
คิดว่า ทำงานเสร็จหรือยัง,0
กำลังจะ สู้ๆนะ,0
ทำไม ไอ้บ้า แบบนี้,1
มึงนี่ ไอ้ควาย,1
วันนี้ ทำงานเสร็จหรือยัง,0
เลิกทำตัว สัส ได้แล้ว,1
เวรเอ้ย ว่ะ,1
เจอกันพรุ่งนี้ มากเลย,0
ไอ้เหี้ย ชิบหาย,1
วันนี้ ดูแลตัวเองด้วย,0
เลิกทำตัว ไอสัส ได้แล้ว,1
ไอ้บัดซบ มาก,1
เลิกทำตัว ส้นตีน ได้แล้ว,1
โคตร ไอ้ควาย เลย,1
ทำไม ควาย แบบนี้,1
ไอ้หมา ว่ะ,1
เกมนี้สนุกมาก นะ,0
กำลังจะ วันนี้เรียนเป็นไงบ้าง,0
ไอ้ส้นตีน มาก,1
สวัสดีครับ มากเลย,0
หวังว่า กินข้าวหรือยัง,0
นี่มัน บัดซบ ชัดๆ,1
ทำไม ไอ้บัดซบ แบบนี้,1
หวังว่า วันนี้อากาศดี,0
หวังว่า ไปเที่ยวกัน,0
คิดว่า ไปเที่ยวกัน,0
แม่ง บัดซบ,1
หวังว่า เจอกันพรุ่งนี้,0
ทำไม เวรเอ้ย แบบนี้,1
เกมนี้สนุกมาก มากเลย,0
วันนี้ ไปเที่ยวกัน,0
คิดว่า พักผ่อนเยอะๆนะ,0
นี่มัน ไอ้ควาย ชัดๆ,1
หมาเอ้ย ว่ะ,1
หวังว่า สวัสดีครับ,0
อยากจะบอกว่า ไปเที่ยวกัน,0
ไอ้หมา จริงๆ,1
ควาย จริงๆ,1
คิดว่า วันนี้เรียนเป็นไงบ้าง,0
กำลังจะ ขอบคุณสำหรับความช่วยเหลือ,0
นี่มัน ควาย ชัดๆ,1
กำลังดูหนังอยู่ นะ,0
ไปกินข้าวกันไหม,0
วันนี้ ไปกินข้าวกันไหม,0
แม่ง บัดซบ,1
นี่มัน ควาย ชัดๆ,1
เวรเอ้ย มาก,1
คิดว่า ไปเที่ยวกัน,0
มึงนี่ ไอ้หมา,1
วันนี้ กินข้าวหรือยัง,0
ไอ้หมา มาก,1
หวังว่า ดูแลตัวเองด้วย,0
วันนี้ เป็นกำลังใจให้,0
เวรเอ้ย จริงๆ,1
แม่ง ส้นตีน,1
เจอกันพรุ่งนี้ นะ,0
หวังว่า ขอให้โชคดี,0
แม่ง บัดซบ,1
แม่ง ไอ้บ้า,1
เพื่อนบอกว่า วันนี้เรียนเป็นไงบ้าง,0
คิดว่า ขอบคุณสำหรับความช่วยเหลือ,0
วันนี้ ขอบคุณสำหรับความช่วยเหลือ,0
มึงโง่ ว่ะ,1
ห่วยแตก ชิบหาย,1
ไอ้เวร ชิบหาย,1
เพื่อนบอกว่า สู้ๆนะ,0
เพื่อนบอกว่า ขอบคุณมาก,0
รู้สึกว่า ขอบคุณมาก,0
ไอ้ส้นตีน ว่ะ,1
มึงนี่ ควาย,1
พักผ่อนเยอะๆนะ นะ,0
เลิกทำตัว มึงโง่ ได้แล้ว,1
เหี้ย ชิบหาย,1
มึงบ้า ชิบหาย,1
คิดว่า พักผ่อนเยอะๆนะ,0
กำลังจะ เป็นกำลังใจให้,0
แม่ง ไอสัส,1
วันนี้ ขอบคุณมาก,0
เลิกทำตัว สัส ได้แล้ว,1
บัดซบ ชิบหาย,1
อยากจะบอกว่า กินข้าวหรือยัง,0
มึงนี่ เหี้ย,1
ดีใจที่ได้เจอ,0
นี่มัน ส้นตีน ชัดๆ,1
โคตร ไอ้บ้า เลย,1
ไอ้เหี้ย ชิบหาย,1
ไอ้เวร ชิบหาย,1
กำลังจะ ไปเที่ยวกัน,0
พักผ่อนเยอะๆนะ มากเลย,0
ทำไม โง่ แบบนี้,1
มึงนี่ ไอ้หมา,1
วันนี้ ดีใจที่ได้เจอ,0
กำลังจะ กินข้าวหรือยัง,0
เลิกทำตัว โง่ ได้แล้ว,1
โคตรห่วย จริงๆ,1
มึงบ้า มาก,1
เลิกทำตัว ไอ้เหี้ย ได้แล้ว,1
ไอ้บ้า มาก,1
มึงนี่ ควาย,1
ไอ้ควาย มาก,1
กำลังจะ กินข้าวหรือยัง,0
วันนี้ ทำงานเสร็จหรือยัง,0
ไอ้เวร จริงๆ,1
แม่ง ไอ้เวร,1
คิดถึงนะ,0
กำลังจะ ขอให้โชคดี,0
กำลังจะ กินข้าวหรือยัง,0
อยากจะบอกว่า พักผ่อนเยอะๆนะ,0
ไอสัส ชิบหาย,1
รู้สึกว่า ไปเที่ยวกัน,0
วันนี้ ทำงานเสร็จหรือยัง,0
นี่มัน ส้นตีน ชัดๆ,1
รู้สึกว่า เกมนี้สนุกมาก,0
วันนี้ เกมนี้สนุกมาก,0
ไอ้หมา จริงๆ,1
แม่ง หมาเอ้ย,1
คิดว่า กำลังดูหนังอยู่,0
กำลังจะ ยินดีด้วย,0
คิดว่า เจอกันพรุ่งนี้,0
ไอ้ควาย ว่ะ,1
คิดว่า ขอบคุณมาก,0
ทำไม ไอ้หมา แบบนี้,1
ขอให้โชคดี นะ,0
เลิกทำตัว หมาเอ้ย ได้แล้ว,1
นี่มัน ไอ้ส้นตีน ชัดๆ,1
วันนี้ เจอกันพรุ่งนี้,0
โคตรห่วย ว่ะ,1
วันนี้ เป็นกำลังใจให้,0
โคตร ควาย เลย,1
ทำไม มึงบ้า แบบนี้,1
หวังว่า ดีใจที่ได้เจอ,0
วันนี้ สู้ๆนะ,0
หวังว่า ขอให้โชคดี,0
เพื่อนบอกว่า ขอให้โชคดี,0
นี่มัน มึงบ้า ชัดๆ,1
คิดว่า ยินดีด้วย,0
เพื่อนบอกว่า วันนี้เรียนเป็นไงบ้าง,0
ทำไม เวรเอ้ย แบบนี้,1
กำลังจะ สวัสดีครับ,0
ไอ้ควาย ชิบหาย,1
ทำไม ไอ้ส้นตีน แบบนี้,1
หวังว่า ทำงานเสร็จหรือยัง,0
ไอ้ส้นตีน ว่ะ,1
เพื่อนบอกว่า ขอให้โชคดี,0
โคตร ไอ้หมา เลย,1
โคตร สัส เลย,1
นี่มัน เหี้ย ชัดๆ,1
คิดว่า คิดถึงนะ,0
ดูแลตัวเองด้วย มากเลย,0
โง่ จริงๆ,1
รู้สึกว่า ไปเที่ยวกัน,0
รู้สึกว่า พักผ่อนเยอะๆนะ,0
ทำไม ห่วยแตก แบบนี้,1
มึงนี่ ไอ้บัดซบ,1
ไอ้เหี้ย ชิบหาย,1
ห่วยแตก มาก,1
กำลังจะ วันนี้เรียนเป็นไงบ้าง,0
มึงนี่ โคตรห่วย,1
ยินดีด้วย มากเลย,0
อยากจะบอกว่า ดูแลตัวเองด้วย,0
พักผ่อนเยอะๆนะ นะ,0
กำลังจะ คิดถึงนะ,0
บัดซบ ชิบหาย,1
ทำไม ไอสัส แบบนี้,1
เลิกทำตัว โคตรห่วย ได้แล้ว,1
คิดว่า พักผ่อนเยอะๆนะ,0
ไอสัส จริงๆ,1
อยากจะบอกว่า พักผ่อนเยอะๆนะ,0
วันนี้ กำลังดูหนังอยู่,0
ไอ้บ้า มาก,1
คิดถึงนะ นะ,0
โคตร ควาย เลย,1
แม่ง ไอ้หมา,1
ไอ้บ้า ว่ะ,1
เลิกทำตัว หมาเอ้ย ได้แล้ว,1
มึงนี่ เวรเอ้ย,1
สวัสดีครับ มากเลย,0
เป็นกำลังใจให้ มากเลย,0
คิดว่า พักผ่อนเยอะๆนะ,0
วันนี้เรียนเป็นไงบ้าง,0
เพื่อนบอกว่า ไปกินข้าวกันไหม,0
เพื่อนบอกว่า เจอกันพรุ่งนี้,0
เกมนี้สนุกมาก มากเลย,0
ไอ้เวร จริงๆ,1
ยินดีด้วย นะ,0
กำลังจะ สู้ๆนะ,0
โคตรห่วย ชิบหาย,1
นี่มัน ควาย ชัดๆ,1
คิดว่า ดูแลตัวเองด้วย,0
โคตร เหี้ย เลย,1
แม่ง ควาย,1
คิดว่า ไปเที่ยวกัน,0
ดีใจที่ได้เจอ,0
คิดว่า สู้ๆนะ,0
สู้ๆนะ นะ,0
แม่ง โง่,1
เพื่อนบอกว่า ดูแลตัวเองด้วย,0
ขอให้โชคดี นะ,0
มึงนี่ ไอ้บ้า,1
ส้นตีน มาก,1
หวังว่า ดูแลตัวเองด้วย,0
โคตร บัดซบ เลย,1
ทำไม เวรเอ้ย แบบนี้,1
มึงนี่ ไอ้เหี้ย,1
ทำงานเสร็จหรือยัง มากเลย,0
ไอ้เหี้ย มาก,1
อยากจะบอกว่า ขอให้โชคดี,0
โคตร บัดซบ เลย,1
กำลังจะ ทำงานเสร็จหรือยัง,0
รู้สึกว่า คิดถึงนะ,0
อยากจะบอกว่า สู้ๆนะ,0
ไปกินข้าวกันไหม นะ,0
ไปเที่ยวกัน,0
คิดถึงนะ มากเลย,0
เพื่อนบอกว่า สวัสดีครับ,0
โคตร ไอ้ส้นตีน เลย,1
แม่ง สัส,1
วันนี้เรียนเป็นไงบ้าง นะ,0
หวังว่า พักผ่อนเยอะๆนะ,0
อยากจะบอกว่า วันนี้อากาศดี,0
รู้สึกว่า กินข้าวหรือยัง,0
แม่ง ส้นตีน,1
โง่ จริงๆ,1
โคตร หมาเอ้ย เลย,1
นี่มัน ส้นตีน ชัดๆ,1
หวังว่า วันนี้เรียนเป็นไงบ้าง,0
ทำไม บัดซบ แบบนี้,1
คิดว่า สู้ๆนะ,0
เพื่อนบอกว่า ขอบคุณมาก,0
อยากจะบอกว่า ขอบคุณมาก,0
รู้สึกว่า ทำงานเสร็จหรือยัง,0
วันนี้ ดีใจที่ได้เจอ,0
รู้สึกว่า กำลังดูหนังอยู่,0
มึงนี่ เหี้ย,1
วันนี้ วันนี้อากาศดี,0
เลิกทำตัว โง่ ได้แล้ว,1
อยากจะบอกว่า ไปกินข้าวกันไหม,0
คิดว่า พักผ่อนเยอะๆนะ,0
วันนี้ สวัสดีครับ,0
เพื่อนบอกว่า ทำงานเสร็จหรือยัง,0
อยากจะบอกว่า พักผ่อนเยอะๆนะ,0
โคตร เวรเอ้ย เลย,1
ไอ้หมา ว่ะ,1
มึงโง่ ชิบหาย,1
วันนี้ เป็นกำลังใจให้,0
นี่มัน ไอ้บ้า ชัดๆ,1
อยากจะบอกว่า สวัสดีครับ,0
ทำไม ไอ้ควาย แบบนี้,1
เกมนี้สนุกมาก นะ,0
ทำไม ไอ้บัดซบ แบบนี้,1
แม่ง หมาเอ้ย,1
โคตรห่วย ชิบหาย,1
นี่มัน ควาย ชัดๆ,1
คิดว่า วันนี้เรียนเป็นไงบ้าง,0
กำลังจะ ดูแลตัวเองด้วย,0
เลิกทำตัว สัส ได้แล้ว,1
ไอสัส จริงๆ,1
วันนี้อากาศดี มากเลย,0
เพื่อนบอกว่า ยินดีด้วย,0
แม่ง เหี้ย,1
เกมนี้สนุกมาก มากเลย,0
บัดซบ จริงๆ,1
โคตรห่วย จริงๆ,1
รู้สึกว่า ยินดีด้วย,0
วันนี้ วันนี้อากาศดี,0
เลิกทำตัว ไอสัส ได้แล้ว,1
เลิกทำตัว หมาเอ้ย ได้แล้ว,1
หวังว่า ไปเที่ยวกัน,0
เกมนี้สนุกมาก นะ,0
นี่มัน โคตรห่วย ชัดๆ,1
หวังว่า วันนี้เรียนเป็นไงบ้าง,0
ไอ้เวร ว่ะ,1
ยินดีด้วย นะ,0
รู้สึกว่า วันนี้อากาศดี,0
ทำไม ไอ้บ้า แบบนี้,1
กำลังจะ ขอบคุณมาก,0
พักผ่อนเยอะๆนะ มากเลย,0
อยากจะบอกว่า พักผ่อนเยอะๆนะ,0
อยากจะบอกว่า คิดถึงนะ,0
สวัสดีครับ มากเลย,0
ไอ้บัดซบ จริงๆ,1
วันนี้เรียนเป็นไงบ้าง,0
ทำไม บัดซบ แบบนี้,1
หวังว่า ขอให้โชคดี,0
กำลังจะ สวัสดีครับ,0
คิดว่า ขอบคุณสำหรับความช่วยเหลือ,0
อยากจะบอกว่า ไปกินข้าวกันไหม,0
โคตร บัดซบ เลย,1
สัส ว่ะ,1
คิดว่า สวัสดีครับ,0
หวังว่า ยินดีด้วย,0
ไอ้บ้า ชิบหาย,1
นี่มัน ไอ้หมา ชัดๆ,1
เกมนี้สนุกมาก มากเลย,0
ขอให้โชคดี,0
วันนี้ วันนี้อากาศดี,0
สัส ว่ะ,1
โคตร ไอ้เวร เลย,1
ยินดีด้วย นะ,0
ไอ้ควาย จริงๆ,1
อยากจะบอกว่า เป็นกำลังใจให้,0
กำลังจะ เป็นกำลังใจให้,0
โคตร ไอ้ส้นตีน เลย,1
หวังว่า ดูแลตัวเองด้วย,0
มึงนี่ เวรเอ้ย,1
สู้ๆนะ มากเลย,0
ไอ้เหี้ย มาก,1
สู้ๆนะ,0
มึงนี่ ไอสัส,1
ไปเที่ยวกัน มากเลย,0
ไอ้หมา มาก,1
โง่ ชิบหาย,1
ไอ้หมา ว่ะ,1
กินข้าวหรือยัง,0
แม่ง บัดซบ,1
เจอกันพรุ่งนี้,0
โคตร ส้นตีน เลย,1
คิดว่า พักผ่อนเยอะๆนะ,0
ไอสัส จริงๆ,1
โคตรห่วย ว่ะ,1
บัดซบ มาก,1
มึงโง่ จริงๆ,1
อยากจะบอกว่า สู้ๆนะ,0
กำลังจะ วันนี้อากาศดี,0
นี่มัน ไอ้ส้นตีน ชัดๆ,1
เจอกันพรุ่งนี้,0
อยากจะบอกว่า กินข้าวหรือยัง,0
ไอ้หมา จริงๆ,1
ทำงานเสร็จหรือยัง,0
สู้ๆนะ มากเลย,0
นี่มัน เวรเอ้ย ชัดๆ,1
โคตร ไอ้บ้า เลย,1
เหี้ย ว่ะ,1
เพื่อนบอกว่า เป็นกำลังใจให้,0
เลิกทำตัว เวรเอ้ย ได้แล้ว,1
เพื่อนบอกว่า ไปเที่ยวกัน,0
หวังว่า เป็นกำลังใจให้,0
ทำงานเสร็จหรือยัง,0
คิดว่า ไปกินข้าวกันไหม,0
วันนี้ เป็นกำลังใจให้,0
ดูแลตัวเองด้วย มากเลย,0
แม่ง ไอ้หมา,1
หวังว่า ขอให้โชคดี,0
กินข้าวหรือยัง นะ,0
หวังว่า คิดถึงนะ,0
ทำไม สัส แบบนี้,1
ทำไม มึงโง่ แบบนี้,1
มึงนี่ ไอ้บัดซบ,1
เลิกทำตัว ไอ้ส้นตีน ได้แล้ว,1
แม่ง มึงบ้า,1
ไอสัส จริงๆ,1
วันนี้ เจอกันพรุ่งนี้,0
รู้สึกว่า เจอกันพรุ่งนี้,0
ยินดีด้วย,0
กินข้าวหรือยัง มากเลย,0
แม่ง มึงโง่,1
อยากจะบอกว่า สวัสดีครับ,0
ทำไม ไอ้เหี้ย แบบนี้,1
อยากจะบอกว่า ทำงานเสร็จหรือยัง,0
หวังว่า กินข้าวหรือยัง,0
กำลังดูหนังอยู่ มากเลย,0
นี่มัน สัส ชัดๆ,1
มึงนี่ ไอ้บ้า,1
รู้สึกว่า กินข้าวหรือยัง,0
รู้สึกว่า กำลังดูหนังอยู่,0
คิดว่า คิดถึงนะ,0
นี่มัน ส้นตีน ชัดๆ,1
แม่ง มึงโง่,1
ขอให้โชคดี,0
แม่ง ไอ้เวร,1
เพื่อนบอกว่า สู้ๆนะ,0
คิดว่า วันนี้เรียนเป็นไงบ้าง,0
คิดว่า ขอบคุณสำหรับความช่วยเหลือ,0
ไอ้บัดซบ ชิบหาย,1
ส้นตีน มาก,1
ไอ้ควาย มาก,1
ทำไม ไอ้หมา แบบนี้,1
วันนี้เรียนเป็นไงบ้าง,0
เลิกทำตัว ไอ้ส้นตีน ได้แล้ว,1
สวัสดีครับ มากเลย,0
คิดว่า วันนี้เรียนเป็นไงบ้าง,0
รู้สึกว่า พักผ่อนเยอะๆนะ,0
นี่มัน หมาเอ้ย ชัดๆ,1
ไอ้เวร จริงๆ,1
อยากจะบอกว่า เป็นกำลังใจให้,0
เลิกทำตัว โง่ ได้แล้ว,1
คิดว่า ยินดีด้วย,0
หวังว่า ขอบคุณมาก,0
กินข้าวหรือยัง มากเลย,0
เพื่อนบอกว่า ขอบคุณมาก,0
ห่วยแตก จริงๆ,1
ทำไม เวรเอ้ย แบบนี้,1
อยากจะบอกว่า พักผ่อนเยอะๆนะ,0
วันนี้อากาศดี นะ,0
มึงนี่ ไอสัส,1
คิดว่า พักผ่อนเยอะๆนะ,0
เพื่อนบอกว่า คิดถึงนะ,0
เลิกทำตัว บัดซบ ได้แล้ว,1
แม่ง ควาย,1
นี่มัน ไอ้หมา ชัดๆ,1
ไอ้ส้นตีน ชิบหาย,1
อยากจะบอกว่า กำลังดูหนังอยู่,0
หวังว่า พักผ่อนเยอะๆนะ,0
ทำไม ไอ้เวร แบบนี้,1
ขอบคุณสำหรับความช่วยเหลือ,0
มึงบ้า ว่ะ,1
อยากจะบอกว่า ขอบคุณสำหรับความช่วยเหลือ,0
ห่วยแตก มาก,1
ขอบคุณมาก,0
ไอ้เหี้ย จริงๆ,1
ทำไม ไอสัส แบบนี้,1
นี่มัน ไอ้ส้นตีน ชัดๆ,1
เลิกทำตัว ไอสัส ได้แล้ว,1
นี่มัน ไอ้เหี้ย ชัดๆ,1
เหี้ย มาก,1
ทำไม ไอ้บ้า แบบนี้,1
คิดว่า ขอให้โชคดี,0
กำลังดูหนังอยู่,0
แม่ง มึงบ้า,1
มึงนี่ บัดซบ,1
คิดว่า เจอกันพรุ่งนี้,0
เลิกทำตัว ไอ้ควาย ได้แล้ว,1
ทำไม เวรเอ้ย แบบนี้,1
เหี้ย ชิบหาย,1
ดีใจที่ได้เจอ มากเลย,0
เพื่อนบอกว่า ไปกินข้าวกันไหม,0
แม่ง เหี้ย,1
นี่มัน บัดซบ ชัดๆ,1
เพื่อนบอกว่า คิดถึงนะ,0
เลิกทำตัว ไอ้หมา ได้แล้ว,1
คิดว่า กำลังดูหนังอยู่,0
เวรเอ้ย ชิบหาย,1
สัส จริงๆ,1
เพื่อนบอกว่า ขอให้โชคดี,0
แม่ง ไอ้เหี้ย,1
กินข้าวหรือยัง,0
เป็นกำลังใจให้ นะ,0
มึงนี่ ห่วยแตก,1
วันนี้เรียนเป็นไงบ้าง,0
บัดซบ จริงๆ,1
แม่ง ไอ้เหี้ย,1
ดูแลตัวเองด้วย มากเลย,0
อยากจะบอกว่า ขอบคุณมาก,0
เป็นกำลังใจให้ นะ,0
อยากจะบอกว่า ขอบคุณมาก,0
กำลังจะ ไปเที่ยวกัน,0
อยากจะบอกว่า ไปเที่ยวกัน,0
หมาเอ้ย ว่ะ,1
วันนี้เรียนเป็นไงบ้าง มากเลย,0
เจอกันพรุ่งนี้ มากเลย,0
นี่มัน ไอสัส ชัดๆ,1
ไอสัส ชิบหาย,1
นี่มัน เหี้ย ชัดๆ,1
รู้สึกว่า ไปเที่ยวกัน,0
หมาเอ้ย ว่ะ,1
ทำไม บัดซบ แบบนี้,1
โคตรห่วย ชิบหาย,1
ไอ้ส้นตีน จริงๆ,1
ไอ้ส้นตีน ชิบหาย,1
หมาเอ้ย มาก,1
เกมนี้สนุกมาก นะ,0
มึงนี่ เหี้ย,1
กินข้าวหรือยัง,0
หวังว่า ไปเที่ยวกัน,0
หมาเอ้ย ชิบหาย,1
โคตร หมาเอ้ย เลย,1
รู้สึกว่า ดูแลตัวเองด้วย,0
ทำไม ห่วยแตก แบบนี้,1
ไอสัส ชิบหาย,1
วันนี้ ขอให้โชคดี,0
เพื่อนบอกว่า เป็นกำลังใจให้,0
โง่ มาก,1
แม่ง มึงโง่,1
ขอบคุณสำหรับความช่วยเหลือ,0
ไอ้ส้นตีน จริงๆ,1
บัดซบ มาก,1
คิดว่า สวัสดีครับ,0
ขอให้โชคดี มากเลย,0
หวังว่า สู้ๆนะ,0
แม่ง ไอ้ควาย,1
หวังว่า ดีใจที่ได้เจอ,0
หมาเอ้ย ชิบหาย,1
อยากจะบอกว่า ขอให้โชคดี,0
ไอ้เวร ว่ะ,1
ไอ้เวร ว่ะ,1
กำลังจะ ไปเที่ยวกัน,0
วันนี้ ทำงานเสร็จหรือยัง,0
แม่ง ไอสัส,1
หวังว่า ไปกินข้าวกันไหม,0
วันนี้ ขอบคุณมาก,0
แม่ง มึงโง่,1
รู้สึกว่า เป็นกำลังใจให้,0
แม่ง หมาเอ้ย,1
เป็นกำลังใจให้ นะ,0
กำลังจะ ไปกินข้าวกันไหม,0
กำลังจะ เกมนี้สนุกมาก,0
ไอ้เหี้ย จริงๆ,1
ทำไม ส้นตีน แบบนี้,1
อยากจะบอกว่า วันนี้เรียนเป็นไงบ้าง,0
ไอ้เหี้ย มาก,1
ไปเที่ยวกัน,0
เพื่อนบอกว่า พักผ่อนเยอะๆนะ,0
มึงโง่ ชิบหาย,1
อยากจะบอกว่า ทำงานเสร็จหรือยัง,0
หวังว่า สู้ๆนะ,0
หวังว่า วันนี้อากาศดี,0
มึงโง่ จริงๆ,1
ไอ้ส้นตีน ว่ะ,1
ไอสัส ชิบหาย,1
วันนี้ ขอบคุณมาก,0
ทำงานเสร็จหรือยัง นะ,0
หวังว่า คิดถึงนะ,0
โง่ ชิบหาย,1
อยากจะบอกว่า เป็นกำลังใจให้,0
ทำงานเสร็จหรือยัง มากเลย,0
หวังว่า สวัสดีครับ,0
เลิกทำตัว ห่วยแตก ได้แล้ว,1
อยากจะบอกว่า วันนี้เรียนเป็นไงบ้าง,0
ทำไม มึงโง่ แบบนี้,1
นี่มัน สัส ชัดๆ,1
ควาย มาก,1
เลิกทำตัว ควาย ได้แล้ว,1
ยินดีด้วย,0
อยากจะบอกว่า กำลังดูหนังอยู่,0
เพื่อนบอกว่า พักผ่อนเยอะๆนะ,0
เจอกันพรุ่งนี้,0
ไอ้บัดซบ มาก,1
ควาย จริงๆ,1
วันนี้ ไปกินข้าวกันไหม,0
ทำไม ไอ้บ้า แบบนี้,1
เพื่อนบอกว่า วันนี้อากาศดี,0
หมาเอ้ย ชิบหาย,1
โคตรห่วย ว่ะ,1
โคตร ไอ้เหี้ย เลย,1
บัดซบ ว่ะ,1
ไอ้ควาย ชิบหาย,1
หวังว่า เป็นกำลังใจให้,0
บัดซบ จริงๆ,1
ยินดีด้วย นะ,0
รู้สึกว่า เป็นกำลังใจให้,0
มึงนี่ เวรเอ้ย,1
กินข้าวหรือยัง มากเลย,0
ดูแลตัวเองด้วย,0
สวัสดีครับ,0
วันนี้เรียนเป็นไงบ้าง,0
วันนี้ พักผ่อนเยอะๆนะ,0
มึงนี่ ไอ้เวร,1
รู้สึกว่า ไปกินข้าวกันไหม,0
โคตร ไอ้เวร เลย,1
ส้นตีน ว่ะ,1
อยากจะบอกว่า ดีใจที่ได้เจอ,0
นี่มัน สัส ชัดๆ,1
นี่มัน เหี้ย ชัดๆ,1
อยากจะบอกว่า สู้ๆนะ,0
รู้สึกว่า ดูแลตัวเองด้วย,0
มึงโง่ จริงๆ,1
อยากจะบอกว่า ดีใจที่ได้เจอ,0
รู้สึกว่า ไปกินข้าวกันไหม,0
ส้นตีน ชิบหาย,1
แม่ง ส้นตีน,1
อยากจะบอกว่า วันนี้อากาศดี,0
มึงนี่ หมาเอ้ย,1
มึงนี่ เหี้ย,1
คิดว่า ทำงานเสร็จหรือยัง,0
พักผ่อนเยอะๆนะ,0
ทำไม ควาย แบบนี้,1
วันนี้ สู้ๆนะ,0
แม่ง เหี้ย,1
หวังว่า ขอบคุณสำหรับความช่วยเหลือ,0
นี่มัน ห่วยแตก ชัดๆ,1
สัส จริงๆ,1
แม่ง ไอ้เวร,1
โคตร ห่วยแตก เลย,1
ทำงานเสร็จหรือยัง มากเลย,0
มึงนี่ ส้นตีน,1
วันนี้ ขอให้โชคดี,0
โคตร ไอ้เหี้ย เลย,1
รู้สึกว่า พักผ่อนเยอะๆนะ,0
ทำไม ส้นตีน แบบนี้,1
โคตร หมาเอ้ย เลย,1
ไอ้หมา มาก,1
ไอ้หมา จริงๆ,1
นี่มัน ไอ้ส้นตีน ชัดๆ,1
นี่มัน โง่ ชัดๆ,1
เป็นกำลังใจให้ มากเลย,0
อยากจะบอกว่า ยินดีด้วย,0
หวังว่า กินข้าวหรือยัง,0
โคตร ไอ้ส้นตีน เลย,1
เลิกทำตัว เวรเอ้ย ได้แล้ว,1
อยากจะบอกว่า ดีใจที่ได้เจอ,0
วันนี้ เกมนี้สนุกมาก,0
คิดว่า ขอให้โชคดี,0
ควาย ชิบหาย,1
เพื่อนบอกว่า กำลังดูหนังอยู่,0
เลิกทำตัว ไอ้ส้นตีน ได้แล้ว,1
ดีใจที่ได้เจอ,0
สู้ๆนะ,0
อยากจะบอกว่า กินข้าวหรือยัง,0
เลิกทำตัว ควาย ได้แล้ว,1
เลิกทำตัว สัส ได้แล้ว,1
คิดว่า กำลังดูหนังอยู่,0
ห่วยแตก มาก,1
วันนี้ กินข้าวหรือยัง,0
แม่ง ไอ้เวร,1
อยากจะบอกว่า เกมนี้สนุกมาก,0
ทำไม ควาย แบบนี้,1
โคตร ไอ้เวร เลย,1
สัส ชิบหาย,1
โคตร ส้นตีน เลย,1
วันนี้ สู้ๆนะ,0
วันนี้ ทำงานเสร็จหรือยัง,0
หวังว่า พักผ่อนเยอะๆนะ,0
รู้สึกว่า ดีใจที่ได้เจอ,0
สู้ๆนะ,0
ไอ้ส้นตีน ว่ะ,1
ไอ้ส้นตีน ชิบหาย,1
เจอกันพรุ่งนี้ มากเลย,0
วันนี้ ทำงานเสร็จหรือยัง,0
รู้สึกว่า เกมนี้สนุกมาก,0
เป็นกำลังใจให้ นะ,0
วันนี้ ทำงานเสร็จหรือยัง,0
เพื่อนบอกว่า ยินดีด้วย,0
เลิกทำตัว โง่ ได้แล้ว,1
ดูแลตัวเองด้วย,0
มึงโง่ มาก,1
ไปเที่ยวกัน นะ,0
เลิกทำตัว บัดซบ ได้แล้ว,1
วันนี้ ดีใจที่ได้เจอ,0
กำลังจะ เจอกันพรุ่งนี้,0
แม่ง ส้นตีน,1
โง่ จริงๆ,1
แม่ง ไอ้เวร,1
